Type,Mobility,Delay,Tp_type,Ap_type,Server_type,V_id,Tile_scheme,VP_trace,VP_error,Thread,Total_seg,Algo,Buffer_time,Host_num,Bg_traffic,til_720_z1, til_1080_z1, til_4k_z1, til_720_z2, til_1080_z2, til_4k_z2, til_720_z3, til_1080_z3,til_4k_z3, z1_bit, z2_bit, z3_bit, qt_sw_z1, qt_sw_z2, qt_sw_z3, total_stall, start_time,QoE,QoE1,TP_D_avg,TP_D_max,TP_D_min,TP_D_medn,TP_D_std,TP_D_10p,TP_D_20p,TP_D_30p,TP_D_40p,TP_D_50p,TP_D_60p,TP_D_70p,TP_D_80p,TP_D_90p,TP_D_F25_avg,TP_D_F50_avg,TP_D_L25_avg,TP_D_L50_avg,TP_U_avg,TP_U_max,TP_U_min,TP_U_medn,TP_U_std,TP_U_10p,TP_U_20p,TP_U_30p,TP_U_40p,TP_U_50p,TP_U_60p,TP_U_70p,TP_U_80p,TP_U_90p,TP_U_F25_avg,TP_U_F50_avg,TP_U_L25_avg,TP_U_L50_avg,PC_D_total,PC_D_avg,PC_D_max,PC_D_min,PC_D_medn,PC_D_std,PC_D_10p,PC_D_20p,PC_D_30p,PC_D_40p,PC_D_50p,PC_D_60p,PC_D_70p,PC_D_80p,PC_D_90p,PC_D_F25_total,TP_D_F50_total,PC_D_L25_total,PC_D_L50_total,PC_U_total,PC_U_avg,PC_U_max,PC_U_min,PC_U_medn,PC_U_std,PC_U_10p,PC_U_20p,PC_U_30p,PC_U_40p,PC_U_50p,PC_U_60p,PC_U_70p,PC_U_80p,PC_U_90p,PC_U_F25_total,TP_U_F50_total,PC_U_L25_total,PC_U_L50_total,PS_D_avg,PS_D_max,PS_D_min,PS_D_medn,PS_D_std,PS_D_10p,PS_D_20p,PS_D_30p,PS_D_40p,PS_D_50p,PS_D_60p,PS_D_70p,PS_D_80p,PS_D_90p,PS_D_F25_avg,PS_D_F50_avg,PS_D_L25_avg,PS_D_L50_avg,PS_U_avg,PS_U_max,PS_U_min,PS_U_medn,PS_U_std,PS_U_10p,PS_U_20p,PS_U_30p,PS_U_40p,PS_U_50p,PS_U_60p,PS_U_70p,PS_U_80p,PS_U_90p,PS_U_F25_avg,PS_U_F50_avg,PS_U_L25_avg,PS_U_L50_avg,IAT_D_avg,IAT_D_max,IAT_D_min,IAT_D_medn,IAT_D_std,IAT_D_10p,IAT_D_20p,IAT_D_30p,IAT_D_40p,IAT_D_50p,IAT_D_60p,IAT_D_70p,IAT_D_80p,IAT_D_90p,IAT_D_F25_avg,IAT_D_F50_avg,IAT_D_L25_avg,IAT_D_L50_avg,IAT_U_avg,IAT_U_max,IAT_U_min,IAT_U_medn,IAT_U_std,IAT_U_10p,IAT_U_20p,IAT_U_30p,IAT_U_40p,IAT_U_50p,IAT_U_60p,IAT_U_70p,IAT_U_80p,IAT_U_90p,IAT_U_F25_avg,IAT_U_F50_avg,IAT_U_L25_avg,IAT_U_L50_avg,nQoE,nQoE1
4g,bus_new_1,11,quic,http-3_p,WSGI_caddy,v1,12x4,3,50,1,60,1,2,1,no,60,0,0,480,0,0,2340,0,0,282148.428439,246340.864957,277100.402144,0,0,0,175.614681,3.5e-05,47322563.40498579,100339695.98879072,692450.9915966387,2123528.0,46920.0,689096.0,230752.15691224943,498974.4,558673.6,591287.2,641336.0000000001,689096.0,730496.0,770369.6,812860.8,895407.2,793186.1333333333,715208.0,718425.7333333333,669693.9831932773,683504.6722689075,2448640.0,9824.0,706376.0,223303.05542822668,539618.4,615763.2,663126.4,681227.2,706376.0,722812.8,739520.0,759892.8,785872.8,723166.1333333333,676561.4117647059,692096.8,690447.9327731093,50251.0,211.1386554621849,656.0,26.0,217.0,61.80895016808888,163.7,186.4,193.2,204.8,217.0,225.2,233.0,240.0,250.0,13612.0,25117.0,13053.0,25134.0,31209.0,131.13025210084032,412.0,1.0,136.0,38.47005613804295,104.0,120.0,126.0,132.0,136.0,139.2,142.89999999999998,146.0,150.0,8509.0,15724.0,7945.0,15485.0,409.9424155627163,1430.0,70.0,84.0,488.7684059006032,70.0,71.0,72.0,72.0,84.0,185.0,538.0,1207.4000000000017,1280.0,437.03320599471056,423.566468925429,412.7934574427335,396.343518739556,651.4321675634128,1472.0,54.0,107.0,624.5449668778153,55.0,55.0,56.0,95.0,107.0,1228.0,1228.0,1228.0,1434.0,637.4128569749677,640.0312261511066,653.3324103209566,663.2491443332257,0.0047355650037792,0.531867,0.0,0.000106,0.011074686319327,1E-06,4E-06,6E-06,1.4e-05,0.000106,0.000588,0.0030230999999999,0.011008,0.0159847,0.0044068655598001,0.0047373408050324,0.0182333383896422,0.0094692355375188,0.0076244060658467,0.998269,0.0,0.001448,0.0234758081086392,0.000224,0.000278,0.00036,0.000562,0.001448,0.002921,0.0059648999999999,0.011536,0.0260537,0.0070502888706075,0.0075672908929025,0.0299556898678414,0.0153695806264126,0.4155789525689257,0.8147144702126234
4g,bus_new_1,11,quic,http-3_p,WSGI_caddy,v1,12x4,3,50,1,60,0,4,1,no,59,1,0,472,4,4,2301,34,5,275597.682761,266119.074567,278482.706664,2,2,2,169.156531,8.1e-05,49895520.0401825,102286757.8204264,710990.9610389611,2124576.0,64968.0,698752.0,216179.9043454302,535768.0,589640.0,619688.0,656424.0,698752.0,733576.0,770088.0,809112.0,913136.0,820356.6896551724,742792.4137931034,717736.6896551724,677913.448275862,701585.8701298701,2457392.0,45824.0,715816.0,211773.3180944373,573344.0,630824.0,678720.0,696600.0,715816.0,728056.0,738416.0,763960.0,785976.0,749472.1379310344,706156.0689655172,690353.3793103448,697267.7931034482,49976.0,216.3463203463204,664.0,35.0,216.0,58.149244257103376,177.0,192.0,201.0,210.0,216.0,223.0,233.0,241.0,253.0,13646.0,25525.0,12518.0,24646.0,31087.0,134.57575757575756,419.0,9.0,137.0,35.810614417314305,111.0,124.0,130.0,133.0,137.0,140.0,143.0,146.0,152.0,8527.0,15970.0,7674.0,15255.0,410.7913560065388,1430.0,70.0,84.0,489.2384525698965,70.0,71.0,72.0,72.0,84.0,185.0,538.0,1227.6000000000058,1280.0,435.848307196248,421.95847208619,415.68868828886406,398.8373366874949,651.5192628205128,1472.0,54.0,107.0,624.7944151218105,55.0,55.0,56.0,95.0,107.0,1228.0,1228.0,1228.0,1434.0,637.2314999413627,641.1561051972449,652.2103205629398,662.7586365126189,0.0046216667796339,1.003949,0.0,0.000119,0.0105151964425309,1E-06,4E-06,7E-06,1.5e-05,0.000119,0.000613,0.0030267999999999,0.0109794,0.015973,0.0042495264546387,0.0045444484231145,0.0184520615913085,0.0093720241418485,0.0074301902243589,0.998112,0.0,0.0014525,0.0201506250908212,0.000223,0.000278,0.000361,0.000563,0.0014525,0.0029153999999999,0.0058752999999999,0.0114932,0.026043,0.0067988548141198,0.0072618917345021,0.0300999791503778,0.0151417397574565,0.49799884883189616,0.8781875006316389
4g,bus_new_1,11,quic,http-3_p,WSGI_caddy,v1,12x4,3,100,1,60,1,2,1,no,60,0,0,480,0,0,2340,0,0,265480.893054,245326.044145,277225.284497,0,0,0,169.774927,3.6e-05,46476417.83283909,99571484.2862552,707863.2068965518,2214032.0,125656.0,676288.0,208895.70798629423,532552.8,579091.2,610083.2,646081.6,676288.0,720929.6,760042.3999999999,811476.8,903568.0,807415.5862068966,746052.1379310344,713526.7586206896,669674.275862069,699118.5862068966,2568072.0,132888.0,698972.0,200058.9950325889,574346.4,620904.0,661431.2,683523.2,698972.0,719400.0,738269.6,759184.0,778498.4,735597.6551724138,707750.3448275862,685218.6206896552,690486.8275862068,50094.0,215.92241379310343,679.0,47.0,214.5,54.76999727104388,175.2,192.0,200.0,205.0,214.5,221.0,232.0,238.8,252.9,13441.0,25617.0,12487.0,24477.0,31074.0,133.93965517241378,428.0,22.0,135.0,33.47703505006324,110.0,122.2,127.0,131.0,135.0,139.0,142.0,145.8,151.0,8339.0,15971.0,7650.0,15103.0,409.8770222673273,1430.0,70.0,84.0,488.9753301141516,70.0,70.0,72.0,72.0,84.0,185.0,538.0,1207.0,1280.0,435.51543783944646,422.28816801342856,414.276367422119,396.7102586101238,652.3159802412112,1472.0,54.0,107.0,624.9927221613382,55.0,55.0,56.0,95.0,107.0,1228.0,1228.0,1228.0,1434.0,639.5350761482192,642.5633961555319,649.3901960784314,662.9185592266438,0.0046317420253517,0.45605,0.0,0.00014,0.0098812178370059,1E-06,3E-06,6E-06,1.4e-05,0.00014,0.00059,0.0028903999999999,0.011041,0.015977,0.0043147832006547,0.0045277327555919,0.0185788196524385,0.0094780292110961,0.007465608994098,0.998082,0.0,0.001437,0.0183496671775241,0.000226,0.000284,0.000358,0.000562,0.001437,0.002899,0.005599,0.011548,0.026142,0.0069528839189351,0.0072615017844843,0.0303264832679738,0.0153610274117724,0.38847424768361716,0.7896712363661058
4g,bus_new_1,11,quic,http-3_p,WSGI_caddy,v1,12x4,3,100,1,60,0,4,1,no,60,0,0,480,0,0,2340,0,0,272993.680931,249421.552513,274451.716243,0,0,0,178.493249,4.7e-05,47381670.63984399,99631137.7201826,681522.9090909091,2010792.0,44416.0,681956.0,231499.9626413408,500016.0,559691.2000000001,614796.0,649072.0,681956.0,708824.0,749586.3999999999,797990.4,876564.8,759021.2459016393,714458.2479338843,676322.4918032787,648587.5702479339,672350.479338843,2290816.0,10696.0,698172.0,233471.47916113352,524364.0,595601.6,651419.2,681400.0,698172.0,715038.4,732824.7999999999,762643.2,786088.8,693615.0819672131,677374.214876033,646664.7868852459,667326.7438016529,50415.0,208.3264462809917,624.0,28.0,215.0,63.67418391537057,165.2,187.0,195.0,208.0,215.0,221.0,231.0,237.0,246.9,13288.0,25590.0,12493.0,24825.0,31258.0,129.16528925619835,386.0,2.0,134.0,40.50606466324651,103.2,117.0,126.6,131.0,134.0,138.0,142.0,145.0,149.0,8293.0,15991.0,7622.0,15267.0,408.9591375688637,1430.0,70.0,76.0,488.721570556733,70.0,70.0,72.0,72.0,76.0,185.0,537.0,1201.0,1280.0,435.5461318482842,422.2813989839781,412.7878812134795,395.1616112789527,650.5437318250088,1472.0,54.0,107.0,624.8740930004396,55.0,55.0,56.0,95.0,107.0,1228.0,1228.0,1228.0,1434.0,637.744483299168,640.6907010193233,646.9193125163999,661.1198663784634,0.0048016437121001,0.53598,0.0,0.000141,0.0110488439373938,1E-06,4E-06,6E-06,1.4e-05,0.000141,0.00059,0.003104,0.0110648,0.015988,0.0045892411198073,0.0047278606877686,0.0193706903866165,0.0097481585095669,0.0077426598280765,0.998126,0.0,0.001365,0.0253903479794662,0.000224,0.000277,0.000359,0.000556,0.001365,0.002878,0.0060219999999999,0.011701,0.026094,0.0073538252743277,0.0075658971296354,0.0317480060351613,0.0158500885570184,0.41747234326924404,0.7916159019975471
4g,bus_new_1,11,quic,http-3_p,WSGI_caddy,v1,12x4,3,100,1,60,0,6,1,no,60,0,0,480,0,0,2340,0,0,275085.590018,249832.113214,274977.156867,0,0,0,173.878392,3E-05,47528671.4063977,99881384.6789332,696185.6610169491,2143696.0,92104.0,674588.0,222214.0674409045,516520.0,578784.0,614064.0,643888.0,674588.0,708776.0,758508.0,820560.0,909176.0,795839.4576271187,735455.7966101695,719837.8305084746,656915.5254237289,687814.0677966102,2440424.0,57560.0,708112.0,211066.997415582,526524.0,612656.0,661408.0,688840.0,708112.0,719312.0,738300.0,755160.0,782980.0,725457.3559322034,697960.4745762711,695751.7288135593,677667.6610169491,50198.0,212.70338983050848,659.0,38.0,215.5,58.46914430677668,169.0,188.0,198.0,203.0,215.5,225.0,231.0,239.0,252.0,13476.0,25737.0,12844.0,24461.0,31121.0,131.86864406779662,409.0,10.0,136.0,36.35797350161996,105.0,118.0,127.0,131.0,136.0,139.0,143.0,146.0,150.0,8384.0,16041.0,7897.0,15080.0,409.1027398621128,1430.0,70.0,81.0,488.7419816199607,70.0,70.0,72.0,72.0,81.0,185.0,537.0,1204.0,1280.0,435.53843870584745,421.4932975871314,413.3294923699782,396.12051837619066,651.8931226765799,1472.0,54.0,107.0,625.0444753452341,55.0,55.0,56.0,95.0,107.0,1228.0,1228.0,1228.0,1434.0,638.1498091603054,641.7877314381897,649.7618082816259,662.8380636604775,0.0046992659196121,0.435995,0.0,0.000146,0.0102253382207987,1E-06,4E-06,6E-06,1.4e-05,0.000146,0.000608,0.003102,0.011043,0.015972,0.0043780074948055,0.0045845132688347,0.0183736829648084,0.0096476670618535,0.0075794346237661,0.998292,0.0,0.0014555,0.0220679438212099,0.000224,0.000282,0.000361,0.00056,0.0014555,0.002911,0.0057200999999999,0.01145,0.0260157,0.0070371440839694,0.0073556465931051,0.0298845204508041,0.0156497385941644,0.4221812403272807,0.7997738005126134
4g,bus_new_1,11,quic,http-3_p,WSGI_caddy,v1,12x4,3,100,1,60,1,6,1,no,59,1,0,474,4,2,2337,3,0,269235.44813,243103.163981,277328.236214,4,2,0,169.927618,3.3e-05,46314010.3458583,99539865.9488322,708478.7586206896,2027024.0,83792.0,693628.0,206344.01271556783,527769.6,587644.8,625240.0,647611.2,693628.0,728126.4,769504.8,813980.8,910720.8,788264.551724138,737269.3103448276,738362.7586206896,679688.2068965518,699877.1379310344,2340832.0,111576.0,703844.0,200616.70123297727,570728.8,614094.4,665409.6,689313.6,703844.0,728243.2,744112.0,765456.0,786343.2,720540.0,693104.8275862068,716878.7586206896,706649.448275862,50087.0,215.89224137931035,628.0,32.0,215.0,54.9084781640009,171.2,190.2,201.0,208.4,215.0,224.6,230.7,239.0,252.8,13115.0,25187.0,12997.0,24900.0,31203.0,134.4956896551724,395.0,20.0,134.0,33.32688128078723,111.0,123.2,128.0,131.0,134.0,138.6,143.0,146.0,152.0,8191.0,15718.0,8003.0,15485.0,410.2135185222088,1430.0,70.0,84.0,489.2274061191317,70.0,71.0,72.0,72.0,84.0,185.0,538.0,1214.6000000000058,1280.0,435.7543271063668,424.441378488903,411.8742786796953,395.80236947791167,650.3354762361671,1472.0,54.0,107.0,624.7937286480659,55.0,55.0,56.0,95.0,107.0,1228.0,1228.0,1228.0,1434.0,637.7627884263215,639.3955974042499,649.4278395601649,661.6995156603165,0.0046300979813881,0.45601,0.0,0.000136,0.0096246776069449,1E-06,4E-06,6E-06,1.4e-05,0.000136,0.000614,0.00313,0.01109,0.015974,0.0044223777354174,0.0046053782109818,0.0178501706547664,0.0093172155823293,0.0074311751103435,0.997994,0.0,0.0014635,0.017987149446089,0.000226,0.000283,0.00036,0.00056,0.0014635,0.00296,0.0059705,0.011508,0.0261545,0.0070799173483091,0.0073792604020867,0.0289882449081594,0.0149817839199225,0.38327182489647094,0.7886404978140782
4g,bus_new_1,11,quic,http-3_p,WSGI_caddy,v1,12x4,4,0,1,60,0,4,1,no,58,0,2,480,0,0,2340,0,0,264275.515909,241368.153898,283095.449936,4,0,0,168.019284,7.3e-05,45855860.5462016,100514524.4442183,712916.3826086957,2249552.0,9672.0,682944.0,222304.2167934892,547202.4,584608.0,618980.8,648139.2000000001,682944.0,715715.2000000001,762744.7999999999,837121.6,941468.0,798362.6206896552,745508.2434782608,728829.6551724138,680324.5217391305,703965.7739130434,2625344.0,11144.0,706624.0,218893.0794605901,585632.0,634444.8,671456.8,688699.2000000001,706624.0,726788.8,738859.2,765628.8,786784.0,727208.9655172414,702864.8347826087,703055.0344827586,705066.7130434783,49969.0,217.25652173913045,693.0,3.0,216.0,60.446809719728016,175.8,193.0,202.0,208.0,216.0,222.4,235.3,244.2,254.1,13268.0,25282.0,12783.0,24687.0,31017.0,134.85652173913044,442.0,4.0,136.0,36.85838145597111,113.8,124.0,128.0,132.0,136.0,139.0,142.0,146.20000000000002,151.1,8221.0,15717.0,7823.0,15300.0,410.1927866892498,1430.0,70.0,84.0,489.23248512860096,70.0,71.0,72.0,72.0,84.0,185.0,538.0,1216.0,1280.0,436.24728670485376,423.8858080848034,413.3626691699914,396.1463523311865,652.3454475407731,1472.0,54.0,107.0,624.8782463400014,55.0,55.0,56.0,95.0,107.0,1228.0,1228.0,1228.0,1434.0,641.3167497871306,642.8505439969459,651.5593761983894,662.4401307189543,0.0045966405698914,1.027927,0.0,0.000133,0.0111731266665868,1E-06,4E-06,7E-06,1.4e-05,0.000133,0.000593,0.0028507999999999,0.0109822,0.015971,0.0043712002562556,0.0045484223558262,0.0179916718297739,0.0093161397091586,0.0074055669384872,1.01072,0.0,0.001435,0.0187657106754456,0.000225,0.000278,0.00036,0.000555,0.001435,0.002886,0.0055935999999999,0.0114286,0.0260203,0.0070545280379515,0.0073166669847935,0.0293997214623545,0.0150322889542483,0.3685958453466956,0.8204137714310862
4g,bus_new_1,11,quic,http-3_p,WSGI_caddy,v1,12x4,4,0,1,60,1,4,1,no,58,1,1,480,0,0,2340,0,0,321227.96698,249145.971314,275472.152139,4,0,0,166.398121,7.5e-05,49367876.1701144,101869353.14752208,715906.8646288209,2154768.0,55056.0,690480.0,208513.7411905056,541494.4,589924.8,626913.6,653464.0,690480.0,726185.6,761771.2,818078.4,918369.6,800956.551724138,740984.2782608696,728272.6896551724,690854.9565217391,709801.5021834061,2517176.0,42248.0,708696.0,204473.68327569345,606889.6,646766.4,682078.4,693896.0,708696.0,728358.4,747004.7999999999,772683.2000000001,789960.0,732958.6206896552,702733.7739130434,705081.1034482758,716684.452173913,50089.0,218.7292576419214,664.0,30.0,217.0,55.32954918473512,181.8,194.6,204.0,210.2,217.0,223.8,234.6,244.0,254.2,13371.0,25211.0,12785.0,25102.0,31178.0,136.14847161572052,425.0,6.0,137.0,33.92703138152131,116.0,126.0,131.0,133.0,137.0,141.0,144.0,147.0,151.20000000000002,8303.0,15752.0,7859.0,15558.0,409.1825019952115,1430.0,70.0,84.0,488.7709519690303,70.0,71.0,72.0,72.0,84.0,185.0,538.0,1205.0,1280.0,434.293246578416,422.5000594978383,412.9821666014861,395.627440044618,651.5753020736515,1472.0,54.0,107.0,625.0453194768231,55.0,55.0,56.0,95.0,107.0,1228.0,1228.0,1228.0,1434.0,640.0036131518729,641.3025647536821,650.4438223692582,662.1891631315079,0.0045716967677573,0.400026,0.0,0.000135,0.0092610297356759,1E-06,4E-06,6E-06,1.4e-05,0.000135,0.0006063999999999,0.0030622999999999,0.0110182,0.015968,0.0043371229526587,0.0045614841537424,0.0179106599139616,0.0091222925264919,0.0073434968430499,0.998305,0.0,0.001436,0.0183875828634176,0.000224,0.000278,0.000359,0.000556,0.001436,0.002909,0.005629,0.011482,0.026056,0.0069838474045525,0.0072989581005586,0.0291382892225474,0.0147189751253374,0.481096755559158,0.8645803623940008
4g,bus_new_1,11,quic,http-3_p,WSGI_caddy,v1,12x4,4,0,1,60,0,6,1,no,59,1,0,480,0,0,2340,0,0,261503.97924,247094.956819,272846.149986,2,0,0,169.282837,0.003821,46564111.5773328,98549552.74687192,708086.5172413794,2002472.0,46288.0,678912.0,204270.9036137568,545766.4,580937.6,608088.0,636176.0,678912.0,721094.4,769850.4,820019.2000000002,908361.6,825698.0689655172,745904.1379310344,718576.8275862068,670268.8965517242,701398.0344827586,2341320.0,19648.0,704568.0,198525.1184044882,567411.2,626900.8,672688.8,684036.8,704568.0,719825.6,734659.2,760515.2,784391.2,751187.0344827586,707439.5862068966,692539.724137931,695356.4827586206,50086.0,215.8879310344828,622.0,19.0,213.0,53.86689719076792,181.0,189.0,197.0,205.0,213.0,220.0,229.0,240.0,253.8,13680.0,25593.0,12555.0,24493.0,31240.0,134.6551724137931,396.0,2.0,134.0,33.00133316227566,113.1,122.2,127.3,131.0,134.0,139.0,141.7,146.0,151.0,8548.0,16002.0,7740.0,15238.0,409.9617372906728,1430.0,70.0,84.0,488.89206516491726,70.0,71.0,72.0,72.0,84.0,185.0,538.0,1207.0,1280.0,437.59583333333336,422.6003204001094,414.9487853444843,396.803127424162,650.9760990593204,1472.0,54.0,107.0,624.9705188707236,55.0,55.0,56.0,95.0,107.0,1228.0,1228.0,1228.0,1434.0,637.1204960224613,641.036995375578,648.6967700258398,661.6792886205538,0.0046314229656094,476,0.0,0.000141,0.0097114426167181,1E-06,4E-06,7E-06,1.4e-05,0.000141,0.000599,0.003124,0.01111,0.015974,0.004238385745614,0.0045323170788887,0.0184786555953803,0.0094720745110847,0.0074239868816791,0.998064,0.0,0.001468,0.0178419706638816,0.000224,0.000281,0.00036,0.000559,0.001468,0.002941,0.0060043999999999,0.0115202,0.0261797,0.0067838053345811,0.007247894263217,0.029972088372093,0.0152240427877674,0.3912833542286759,0.7563568902927023
4g,bus_new_1,11,quic,http-3_p,WSGI_caddy,v1,12x4,4,50,1,60,1,2,1,no,60,0,0,480,0,0,2340,0,0,259146.808615,239404.178263,279843.059416,0,0,0,170.524436,8.2e-05,45357634.37619949,99349509.7228381,705658.0257510729,2202264.0,71592.0,683184.0,224804.4231477611,530459.2,576435.2000000001,608756.7999999999,637406.4,683184.0,717025.6,761545.6,843278.4000000001,925827.2,792687.0508474576,747601.641025641,736346.9830508474,663804.5811965812,697163.8111587983,2571752.0,97888.0,711024.0,212101.3610871061,570971.2000000001,618043.2,663678.4,688644.8,711024.0,729446.4,740184.0,763742.4,784075.2,719711.4576271187,708364.3076923077,711633.4915254237,686499.8974358974,50109.0,215.06008583690988,679.0,38.0,217.0,58.545795097494256,176.2,190.4,199.0,207.0,217.0,223.0,230.4,242.0,253.0,13377.0,25847.0,13110.0,24501.0,31127.0,133.59227467811158,433.0,16.0,136.0,36.15656620000295,112.0,120.4,128.6,132.0,136.0,139.0,142.0,146.60000000000002,152.0,8279.0,16124.0,8052.0,15142.0,410.183728759537,1430.0,70.0,84.0,488.9261655952628,70.0,71.0,72.0,72.0,84.0,185.0,538.0,1208.800000000003,1280.0,437.0237721462211,423.0152048593647,414.2302822273074,396.2345210399576,652.158237388153,1472.0,54.0,107.0,624.8324883823723,55.0,55.0,56.0,95.0,107.0,1228.0,1228.0,1228.0,1434.0,641.1247735233724,642.5097990573058,651.8004222553403,663.0604279487518,0.0046484172991493,0.401638,0.0,0.00012,0.0097366322863102,1E-06,4E-06,7E-06,1.4e-05,0.00012,0.000601,0.003011,0.010996,0.015978,0.0044093270538984,0.0045265744186946,0.0177723501144164,0.0095096326680543,0.0074831672172156,0.998263,0.0,0.001449,0.0205155048749449,0.000225,0.000281,0.00036,0.000561,0.001449,0.002922,0.005637,0.011514,0.026093,0.0071259493900229,0.0072562410071942,0.0289366614505712,0.0153875312376172,0.35263609356334247,0.7824350007278238
